ld,nf,nd,ns,ent,revd,nrev,rtime,tcmt,hcmt,self,ndev,age,app,aexp,rexp,oexp,rrexp,asexp,rsexp,asawr,rsawr,isbuggy,code_churn
13,2,2,2,0.3912435636292556,1,2.0,139731.0,16.0,7.0,0,37.0,173516.0,2.0,180.0,558.0,686.0,478.0,178.0,495.0,0.2148859543817527,0.595438175270108,0.0,26
54,3,3,1,0.9657001325635408,1,10.0,8041194.0,90.0,38.0,0,14.0,2804188.0,4.0,23.0,2165.0,2179.0,1819.0,11.0,2055.0,0.0017179670722977,0.2943450250536865,0.0,114
32,5,2,1,0.6873125858831247,1,3.0,10286.0,12.0,8.0,0,37.0,412347.4,2.0,207.0,477.0,607.0,477.0,190.0,458.0,0.1827751196172248,0.4392344497607655,0.0,60
18,7,5,1,0.8384932971096185,1,9.0,1649378.0,43.0,11.0,0,121.0,848285.0,2.0,50.0,618.0,653.0,618.0,45.0,592.0,0.0102427076374972,0.1320418615007793,0.0,98
11,1,1,1,0.0,1,3.0,350596.0,20.0,12.0,0,6.0,4541816.0,2.0,13.0,269.0,277.0,269.0,13.0,217.0,0.0276679841897233,0.4308300395256917,0.0,49
8,1,1,1,0.0,1,2.0,27735.0,13.0,5.0,0,20.0,1163289.0,3.0,158.0,2715.0,2807.0,2294.0,156.0,1706.0,0.0265561569688768,0.2887347767253044,1.0,21
13,2,2,1,0.4394969869215134,1,5.0,997086.0,27.0,7.0,0,135.0,83383.0,5.0,26.0,3654.0,3661.0,3224.0,25.0,2730.0,0.0043196544276457,0.4537298554577172,0.0,22
5,1,1,1,0.0,1,2.0,1180976.0,13.0,3.0,0,134.0,43511.0,1.0,1402.0,575.0,1893.0,566.0,1354.0,563.0,0.2023596176821983,0.0842293906810035,1.0,7
7,2,2,1,0.875195788740725,1,3.0,347679.0,12.0,7.0,0,37.0,179711.0,4.0,482.0,752.0,752.0,752.0,473.0,722.0,0.3859934853420195,0.5887622149837134,0.0,61
4,1,1,1,0.0,1,2.0,1099967.0,34.0,2.0,0,13.0,576233.0,2.0,3.0,1465.0,1466.0,1266.0,3.0,664.0,0.0046189376443418,0.7678983833718245,0.0,8
65,19,15,4,0.7798732509807477,1,6.0,2433374.0,31.0,11.0,0,100.0,37520.84210526316,2.0,37.0,445.0,448.0,404.0,34.0,304.0,0.0368809272918862,0.321390937829294,0.0,121
5,2,2,1,0.5665095065529053,1,3.0,6173008.0,12.0,7.0,0,51.0,1268725.0,4.0,1309.0,1845.0,2748.0,1588.0,1194.0,1698.0,0.2836458580583907,0.4032755755993354,0.0,15
9,1,1,1,0.0,1,4.0,1086055.0,18.0,10.0,0,13.0,812082.0,4.0,52.0,914.0,917.0,914.0,52.0,882.0,0.040121120363361,0.668433005299016,0.0,18
35,5,5,1,0.5997657147171198,1,17.0,1428600.0,79.0,15.0,0,51.0,126976.0,1.0,105.0,239.0,321.0,226.0,92.0,212.0,0.107514450867052,0.2462427745664739,1.0,510
26,2,2,1,0.7024665512903903,1,5.0,-9389181.0,31.0,15.0,0,14.0,1098106.0,3.0,2.0,183.0,184.0,170.0,2.0,162.0,0.0040760869565217,0.2214673913043478,0.0,42
2,1,1,1,0.0,1,4.0,1551395.0,32.0,18.0,0,21.0,517269.0,5.0,115.0,1153.0,1213.0,1058.0,24.0,390.0,0.0288018433179723,0.4504608294930876,0.0,7
0,1,1,1,0.0,1,2.0,113345.0,13.0,2.0,0,1.0,9407537.0,1.0,0.0,667.0,667.0,649.0,0.0,541.0,0.0017006802721088,0.9217687074829932,0.0,13
0,1,1,1,0.0,1,2.0,19355.0,8.0,4.0,0,8.0,78474.0,1.0,9.0,630.0,639.0,629.0,0.0,179.0,0.0033222591362126,0.5980066445182725,0.0,3
28,9,5,1,0.8739319545003889,1,4.0,935118.0,30.0,12.0,0,83.0,1162750.111111111,2.0,59.0,1945.0,2000.0,1721.0,8.0,1706.0,0.0017435102673382,0.330685780705153,0.0,70
1,2,2,1,0.8524051786494786,1,4.0,505199.0,45.0,18.0,0,17.0,541561.0,6.0,6.0,511.0,515.0,453.0,4.0,157.0,0.0134408602150537,0.4247311827956989,0.0,18
12,1,1,1,0.0,1,3.0,128032.0,28.0,12.0,0,7.0,191853.0,5.0,1.0,2917.0,2917.0,2388.0,1.0,2771.0,0.0002777392028884,0.3849465352034439,0.0,12
10,5,2,1,0.7905570689641764,1,14.0,3471256.0,105.0,53.0,0,30.0,5133.0,7.0,1379.0,2761.0,2761.0,2432.0,557.0,1797.0,0.087474525787741,0.28186236087161,0.0,88
1,1,1,1,0.0,1,2.0,25916.0,8.0,3.0,0,46.0,32685.0,2.0,8.0,1777.0,1780.0,1746.0,8.0,1618.0,0.0030874785591766,0.5554030874785592,0.0,2
12,5,2,1,0.8683884526410074,1,6.0,-603114.0,39.0,17.0,0,34.0,3071840.8,5.0,822.0,951.0,1224.0,921.0,702.0,777.0,0.6688867745004757,0.7402473834443387,0.0,46
0,4,4,1,0.5579487057413228,1,4.0,258204.0,18.0,5.0,0,19.0,473802.75,1.0,43.0,280.0,284.0,280.0,36.0,193.0,0.167420814479638,0.8778280542986425,0.0,42
1,3,2,1,0.2572337024555733,1,4.0,936857.0,15.0,7.0,0,49.0,112564.0,2.0,90.0,797.0,859.0,797.0,82.0,627.0,0.0542838456507521,0.4107259646827992,0.0,46
79,14,11,1,0.9071550356475988,1,3.0,-13648228.0,15.0,4.0,0,26.0,633066.0714285715,2.0,25.0,567.0,568.0,567.0,19.0,515.0,0.0303030303030303,0.7818181818181819,1.0,254
331,8,4,2,0.602674968194485,1,5.0,644512.0,24.0,11.0,0,1.0,121494.72727272728,3.0,185.0,1082.0,1243.0,1053.0,0.0,25.0,0.032258064516129,0.8387096774193549,1.0,514
8,1,1,1,0.0,1,4.0,594516.0,16.0,5.0,0,17.0,3534981.0,2.0,0.0,1304.0,1304.0,1298.0,0.0,1219.0,0.0003775009437523,0.4605511513778784,0.0,31
0,1,1,1,0.0,1,2.0,2090167.0,8.0,3.0,0,5.0,1738278.0,3.0,61.0,2326.0,2367.0,2039.0,48.0,2188.0,0.0075396214802277,0.3368210493922142,0.0,36
21,2,2,1,0.3943002379274748,1,5.0,7874581.0,86.0,15.0,0,4.0,5007057.0,6.0,16.0,1133.0,1135.0,975.0,12.0,624.0,0.015439429928741,0.7422802850356295,0.0,90
2,2,2,2,0.6500224216483541,1,3.0,111678.0,10.0,3.0,0,10.0,528120.0,2.0,134.0,157.0,243.0,129.0,132.0,156.0,0.2481343283582089,0.292910447761194,0.0,30
77,46,11,3,0.7755976288077633,1,7.0,-7387060.0,49.0,18.0,0,87.0,326295.84285714285,2.0,76.0,507.0,565.0,506.0,44.0,437.0,0.0444664031620553,0.4328063241106719,0.0,146
11,4,2,1,0.6405474142835217,1,7.0,857134.0,52.0,18.0,0,19.0,869969.0,4.0,48.0,2637.0,2648.0,2483.0,40.0,1781.0,0.0076850984067478,0.334020618556701,0.0,72
1,1,1,1,0.0,1,1.0,16287.0,17.0,2.0,0,6.0,90302.0,2.0,294.0,1176.0,1269.0,958.0,227.0,430.0,0.2446351931330472,0.4624463519313305,1.0,2
12,3,3,1,0.9238932072109596,1,6.0,-27632707.0,34.0,14.0,0,16.0,605930.3333333334,3.0,122.0,208.0,250.0,207.0,116.0,169.0,0.5154185022026432,0.748898678414097,1.0,62
15,2,1,1,0.8256265261578954,1,2.0,30714.0,10.0,3.0,0,15.0,250745.0,3.0,2.0,940.0,941.0,872.0,2.0,801.0,0.0033076074972436,0.8842337375964718,0.0,27
1,2,2,1,0.2422921890824148,1,2.0,370919.0,9.0,4.0,0,18.0,1040777.0,2.0,15.0,350.0,358.0,349.0,10.0,260.0,0.025,0.5931818181818181,0.0,25
3,4,3,2,0.1151606190933337,1,13.0,337110.0,36.0,6.0,1,9.0,57130.75,1.0,4.0,4.0,4.0,4.0,3.0,3.0,0.0930232558139534,0.0930232558139534,0.0,271
0,1,1,1,0.0,1,5.0,1946545.0,42.0,12.0,0,40.0,3581.0,2.0,38.0,1685.0,1713.0,1493.0,36.0,1595.0,0.0062733129874533,0.2706002034587996,0.0,46
3,1,1,1,0.0,1,2.0,1312321.0,17.0,10.0,0,39.0,645904.0,2.0,11.0,1034.0,1041.0,1034.0,7.0,974.0,0.0038369304556354,0.4676258992805755,0.0,6
94,6,5,1,0.973024728723116,1,5.0,219769.0,19.0,4.0,0,117.0,242165.0,3.0,338.0,1026.0,1254.0,925.0,296.0,902.0,0.0802052389954091,0.2438563327032136,0.0,157
104,13,11,2,0.8248047908548616,1,12.0,13303064.0,159.0,56.0,0,191.0,190599.4375,5.0,10.0,3557.0,3565.0,2979.0,8.0,3430.0,0.0011656521176013,0.4443724906100246,0.0,213
6,2,1,1,1.0,1,2.0,494502.0,12.0,4.0,0,6.0,8160734.0,4.0,653.0,1746.0,2316.0,1627.0,596.0,777.0,0.1105350860951675,0.1440473986298833,0.0,14
1,2,2,1,0.3809465857053901,1,1.0,54726.0,16.0,7.0,0,3.0,693287.0,4.0,6.0,1117.0,1120.0,1007.0,3.0,970.0,0.0038948393378773,0.9454722492697176,1.0,27
0,4,3,1,0.8770878122080994,1,7.0,906835.0,50.0,22.0,0,20.0,250954.0,1.0,4.0,298.0,299.0,295.0,4.0,286.0,0.0054525627044711,0.3129770992366412,1.0,59
223,15,12,2,0.5569146536950693,1,3.0,228014.0,25.0,13.0,0,7.0,849983.4375,2.0,42.0,360.0,392.0,344.0,3.0,7.0,0.1212121212121212,0.2424242424242424,1.0,509
2,1,1,1,0.0,1,2.0,598876.0,13.0,7.0,0,32.0,2367178.0,5.0,187.0,3496.0,3550.0,2879.0,177.0,2539.0,0.0257151112395261,0.3669459693730136,0.0,2
0,2,2,1,0.9861455309835618,1,14.0,1810685.0,49.0,13.0,0,0.0,0.0,2.0,928.0,1947.0,2495.0,1672.0,909.0,1838.0,0.1378161441768892,0.2785097682871422,1.0,318
2,2,2,1,0.2842902892501333,1,7.0,5512828.0,26.0,15.0,0,149.0,63848.5,8.0,128.0,3344.0,3410.0,2472.0,120.0,3045.0,0.0169491525423728,0.4266704020170892,0.0,101
356,29,16,1,0.6473450315914744,1,36.0,15359288.0,174.0,72.0,0,72.0,1135088.103448276,2.0,261.0,619.0,875.0,468.0,4.0,477.0,0.0048923679060665,0.4677103718199608,0.0,398
1,11,3,1,0.822158459998324,1,12.0,6629370.0,127.0,42.0,0,2.0,628721.0909090909,3.0,411.0,1107.0,1291.0,975.0,155.0,449.0,0.2574257425742574,0.7425742574257426,1.0,285
65,3,2,1,0.521325886847662,1,2.0,2887342.0,21.0,9.0,0,129.0,99395.0,6.0,1017.0,3946.0,4506.0,3444.0,987.0,2994.0,0.1559097364683604,0.4726211140918415,1.0,138
9,3,2,1,0.6159773188064962,1,2.0,96864.0,8.0,3.0,0,17.0,285695.0,2.0,7.0,389.0,390.0,388.0,7.0,296.0,0.0157480314960629,0.5846456692913385,0.0,36
7,1,1,1,0.0,1,3.0,31409.0,16.0,7.0,0,33.0,166989.0,2.0,123.0,952.0,1012.0,952.0,114.0,894.0,0.0544507575757575,0.4237689393939394,0.0,17
38,3,3,1,0.3955897101863983,1,4.0,2901615.0,40.0,18.0,0,7.0,3782132.6666666665,5.0,20.0,2586.0,2588.0,2200.0,18.0,2469.0,0.0026606917798627,0.3458899313821593,0.0,70
0,2,2,2,0.2422921890824148,1,5.0,315725.0,29.0,16.0,0,37.0,2587709.5,2.0,182.0,712.0,765.0,570.0,180.0,703.0,0.2092485549132948,0.8138728323699422,0.0,25
148,3,3,1,0.2058526642259444,1,5.0,3801460.0,33.0,14.0,0,16.0,3924637.0,1.0,75.0,318.0,342.0,318.0,67.0,229.0,0.2625482625482625,0.888030888030888,0.0,394
119,2,1,1,0.9338238064061994,1,6.0,111646.0,24.0,8.0,0,109.0,1290.0,3.0,598.0,1917.0,2344.0,1704.0,579.0,1146.0,0.1130604288499025,0.2235867446393762,1.0,183
5,1,1,1,0.0,1,3.0,761771.0,22.0,10.0,0,45.0,5379.0,6.0,496.0,3487.0,3865.0,2963.0,441.0,2438.0,0.0707313170107217,0.3903024483917426,0.0,10
8,1,1,1,0.0,1,3.0,708663.0,24.0,13.0,0,35.0,112878.0,2.0,16.0,299.0,310.0,299.0,16.0,232.0,0.027027027027027,0.3704292527821939,0.0,27
6,9,7,1,0.8383641728955811,1,3.0,1817406.0,14.0,7.0,0,18.0,162849.55555555556,3.0,12.0,139.0,146.0,139.0,5.0,80.0,0.0594059405940594,0.801980198019802,0.0,182
10,1,1,1,0.0,1,2.0,12182.0,9.0,4.0,0,34.0,925.0,3.0,598.0,258.0,803.0,258.0,567.0,238.0,0.3146814404432133,0.1324099722991689,0.0,15
4,1,1,1,0.0,1,2.0,95553.0,11.0,5.0,0,8.0,330748.0,3.0,54.0,560.0,585.0,545.0,42.0,515.0,0.0316176470588235,0.3794117647058823,0.0,8
0,1,1,1,0.0,1,5.0,2066562.0,61.0,5.0,0,14.0,621568.0,3.0,44.0,1289.0,1306.0,1122.0,33.0,1137.0,0.0262954369682907,0.880123743232792,0.0,9
17,2,2,1,0.9729661265889024,1,15.0,10859703.0,105.0,41.0,0,65.0,13241.0,4.0,326.0,884.0,1096.0,857.0,319.0,855.0,0.0493522516964836,0.1320172732880937,0.0,57
3,2,1,1,0.8112781244591328,1,2.0,10284.0,13.0,6.0,0,46.0,66211.0,2.0,57.0,179.0,235.0,179.0,11.0,153.0,0.0120724346076458,0.1549295774647887,0.0,4
3,2,2,1,0.9975025463691152,1,2.0,74867.0,11.0,4.0,0,37.0,901093.0,3.0,3.0,769.0,769.0,769.0,3.0,725.0,0.0027720027720027,0.5031185031185031,0.0,17
18,2,1,1,0.345117314944953,1,3.0,263018.0,25.0,14.0,0,11.0,455739.0,6.0,145.0,1058.0,1087.0,956.0,137.0,909.0,0.138,0.91,1.0,62
0,3,2,1,0.5880555517588982,1,1.0,366509.0,9.0,5.0,0,3.0,143685.0,4.0,184.0,954.0,1060.0,923.0,26.0,202.0,0.117391304347826,0.8826086956521739,1.0,59
75,2,2,1,0.9954192904269324,1,2.0,15047.0,10.0,4.0,0,6.0,518613.0,3.0,11.0,688.0,693.0,662.0,8.0,153.0,0.0514285714285714,0.88,1.0,226
9,2,2,1,0.2498822928331854,1,4.0,81961.0,22.0,9.0,0,47.0,1365343.0,2.0,8.0,980.0,984.0,970.0,5.0,975.0,0.0007798284377436,0.1268520925396412,0.0,24
1,2,2,2,0.5665095065529053,1,3.0,486067.0,16.0,5.0,0,18.0,9983.0,3.0,2.0,385.0,385.0,343.0,2.0,378.0,0.0052173913043478,0.6591304347826087,0.0,15
4,5,5,1,0.809778528035904,1,2.0,1802027.0,26.0,11.0,0,67.0,445869.0,4.0,1242.0,2490.0,3501.0,2038.0,434.0,2217.0,0.0707777416205662,0.3608851285388871,0.0,26
17,2,2,1,0.4912373418243331,1,2.0,3403865.0,13.0,4.0,0,80.0,113541.0,3.0,1.0,2897.0,2897.0,2453.0,1.0,2612.0,0.0003752345215759,0.4902439024390244,0.0,56
0,5,5,1,0.906435430786282,1,8.0,4702066.0,64.0,24.0,0,38.0,296786.0,2.0,12.0,2096.0,2107.0,1444.0,7.0,1880.0,0.0011054304269725,0.2599143291419096,0.0,64
1,2,2,1,1.0,1,2.0,8146.0,10.0,4.0,0,49.0,206798.5,2.0,5.0,759.0,763.0,759.0,4.0,707.0,0.003063725490196,0.4338235294117647,0.0,4
2692,11,2,1,0.7300717019578985,1,3.0,467691.0,37.0,28.0,0,45.0,628258.0,3.0,42.0,3037.0,3051.0,2618.0,36.0,2881.0,0.005563909774436,0.4333834586466165,0.0,2692
220,8,1,1,0.8085594363085628,1,8.0,716860.0,29.0,4.0,0,18.0,1779465.0,2.0,492.0,608.0,861.0,557.0,476.0,568.0,0.3856103476151981,0.459983831851253,0.0,394
1,1,1,1,0.0,1,2.0,1916976.0,10.0,10.0,0,65.0,357128.0,7.0,1192.0,2181.0,2181.0,2113.0,1111.0,1969.0,0.2507328072153326,0.4441939120631341,0.0,2
7,8,3,1,0.855657212079529,1,16.0,2854709.0,123.0,50.0,0,102.0,64151.25,6.0,9.0,1152.0,1155.0,1143.0,0.0,987.0,0.0002769315978953,0.273608418720576,1.0,412
24,16,8,1,0.9477984884030572,1,22.0,1097368.0,76.0,18.0,0,192.0,4291.625,2.0,890.0,2321.0,2948.0,1942.0,865.0,2063.0,0.1521700931295027,0.3626779124934106,0.0,94
0,2,2,1,1.0,1,3.0,4470793.0,17.0,11.0,0,131.0,99704.0,9.0,0.0,2356.0,2356.0,2049.0,0.0,2223.0,0.0001490090895544,0.3313962151691253,0.0,2
22,1,1,1,0.0,1,2.0,698266.0,14.0,4.0,0,1.0,1521689.0,3.0,51.0,2354.0,2385.0,2071.0,28.0,1412.0,0.0056751467710371,0.2765166340508806,0.0,49
69,10,9,1,0.9108438361270552,1,9.0,-19650646.0,47.0,12.0,0,29.0,108600.6,2.0,114.0,276.0,342.0,273.0,104.0,246.0,0.2359550561797752,0.5550561797752809,0.0,176
0,2,2,1,0.8366407419411672,1,3.0,1329196.0,37.0,20.0,0,25.0,4957962.5,4.0,159.0,745.0,809.0,554.0,136.0,583.0,0.1255728689275893,0.535288725939505,0.0,15
6,2,2,2,0.9509560484549724,1,4.0,16738325.0,37.0,6.0,0,10.0,1389102.0,2.0,113.0,313.0,373.0,297.0,100.0,307.0,0.1658456486042692,0.5057471264367817,0.0,54
0,1,1,1,0.0,1,2.0,181833.0,9.0,3.0,0,0.0,0.0,2.0,0.0,59.0,59.0,58.0,0.0,24.0,0.0232558139534883,0.5813953488372093,0.0,2
15,3,2,1,0.8880435591119735,1,3.0,82666.0,21.0,7.0,0,77.0,159721.33333333334,2.0,335.0,1309.0,1537.0,1088.0,318.0,1273.0,0.0526576427863981,0.2103004291845493,0.0,68
51,1,1,1,0.0,1,5.0,1993725.0,28.0,14.0,0,6.0,15122349.0,6.0,4.0,1868.0,1870.0,1782.0,4.0,915.0,0.0009615384615384,0.1761538461538461,0.0,70
10,3,2,1,0.9713107216099232,1,2.0,2485143.0,18.0,8.0,0,9.0,209535.0,2.0,357.0,662.0,872.0,655.0,11.0,45.0,0.2222222222222222,0.8518518518518519,1.0,20
55,18,5,2,0.7786353603490755,1,3.0,363323.0,45.0,5.0,0,1.0,971087.1515151516,3.0,155.0,1265.0,1301.0,1090.0,119.0,614.0,0.1574803149606299,0.8070866141732284,0.0,95
35,7,7,1,0.7772916611362689,1,2.0,3306.0,9.0,3.0,0,21.0,267619.28571428574,2.0,68.0,27.0,86.0,27.0,66.0,21.0,0.4437086092715231,0.1456953642384106,1.0,61
44,5,2,1,0.8843738512271325,1,2.0,925606.0,13.0,5.0,0,57.0,206908.4,3.0,1273.0,1958.0,3012.0,1704.0,458.0,1864.0,0.0739130434782608,0.3003220611916264,1.0,51
1,2,1,1,0.0,1,2.0,698049.0,16.0,7.0,0,76.0,69955.0,3.0,4.0,1201.0,1201.0,1172.0,3.0,451.0,0.0007947546195112,0.0898072720047685,0.0,2
3,2,2,1,0.8431619569518378,1,2.0,-31607649.0,10.0,4.0,0,6.0,51993.0,3.0,52.0,145.0,157.0,144.0,42.0,106.0,0.3233082706766917,0.8045112781954887,0.0,59
8,2,2,1,0.5175827525559072,1,8.0,1303310.0,50.0,11.0,0,23.0,500663.0,4.0,97.0,1544.0,1591.0,1417.0,92.0,1473.0,0.0167145938173975,0.2649173256649892,0.0,69
15,5,1,1,1.0,1,2.0,369607.0,13.0,7.0,0,5.0,32746.0,2.0,56.0,409.0,441.0,409.0,55.0,390.0,0.0165484633569739,0.1155437352245862,0.0,20
5,1,1,1,0.0,1,6.0,42257.0,17.0,6.0,0,13.0,316840.0,3.0,16.0,695.0,711.0,677.0,0.0,564.0,0.0016611295681063,0.9385382059800664,0.0,8
3,3,3,1,0.6296387717104466,1,5.0,166565.0,24.0,11.0,0,76.0,13388.0,1.0,30.0,1473.0,1499.0,1409.0,29.0,1376.0,0.0083916083916083,0.3851748251748251,1.0,67
1,1,1,1,0.0,1,4.0,7175073.0,81.0,18.0,0,159.0,45584.0,6.0,62.0,2435.0,2480.0,2128.0,59.0,2297.0,0.0091911764705882,0.3520220588235294,0.0,2
1,1,1,1,0.0,1,2.0,68689.0,19.0,10.0,0,156.0,34416.0,8.0,1949.0,3950.0,5056.0,3030.0,1031.0,3136.0,0.1314482231562858,0.3995669341485161,0.0,2
0,2,2,1,0.9852281360342516,1,2.0,3514552.0,12.0,5.0,0,27.0,208729.0,4.0,319.0,2779.0,3027.0,2423.0,77.0,2556.0,0.0168648648648648,0.5528648648648649,0.0,21
14,4,4,1,0.6878645337347528,1,2.0,1026152.0,14.0,4.0,0,158.0,217595.0,2.0,7.0,2096.0,2097.0,1738.0,7.0,1857.0,0.0015051740357478,0.3495766698024459,0.0,56
1,1,1,1,0.0,1,2.0,83209.0,18.0,11.0,0,155.0,23303.0,6.0,1676.0,1795.0,2912.0,1591.0,1583.0,1580.0,0.2543352601156069,0.2538535645472061,0.0,2
4,2,2,1,0.7642045065086203,1,2.0,97108.0,13.0,4.0,0,22.0,1168230.0,2.0,55.0,882.0,904.0,869.0,50.0,875.0,0.0069021518473406,0.1185546082013804,0.0,9
2,1,1,1,0.0,1,3.0,88267.0,11.0,5.0,0,26.0,32050.0,2.0,6.0,271.0,275.0,271.0,6.0,211.0,0.0129629629629629,0.3925925925925926,0.0,4
4,3,3,1,0.5719243390522036,1,4.0,377460.0,17.0,5.0,0,20.0,171098.33333333334,2.0,30.0,300.0,305.0,300.0,27.0,154.0,0.154696132596685,0.856353591160221,0.0,58
80,3,3,1,0.3156997215948139,1,4.0,603051.0,31.0,11.0,0,35.0,3088425.0,3.0,56.0,423.0,469.0,410.0,7.0,389.0,0.0103225806451612,0.5032258064516129,0.0,83
3,1,1,1,0.0,1,2.0,39441.0,9.0,6.0,0,12.0,5213.0,4.0,90.0,728.0,757.0,728.0,79.0,693.0,0.0528401585204755,0.4583883751651255,0.0,12
1,1,1,1,0.0,1,2.0,1608.0,7.0,3.0,0,56.0,103975.0,2.0,155.0,630.0,743.0,630.0,149.0,555.0,0.0742574257425742,0.2752475247524752,0.0,2
12,1,1,1,0.0,1,10.0,631612.0,43.0,14.0,0,14.0,1432.0,3.0,14.0,388.0,400.0,385.0,3.0,367.0,0.0050761421319796,0.467005076142132,0.0,25
15,4,2,1,0.7321233704360474,1,5.0,1366010.0,30.0,8.0,0,74.0,129355.5,2.0,257.0,1004.0,1206.0,854.0,250.0,945.0,0.0414807469839695,0.156337795405718,0.0,90
85,6,4,2,0.6483090813056552,1,3.0,351271.0,18.0,8.0,0,16.0,140069.0,2.0,23.0,91.0,103.0,91.0,23.0,88.0,0.1132075471698113,0.419811320754717,0.0,187
2,2,2,1,1.0,1,6.0,-11051844.0,30.0,14.0,0,9.0,86080.0,3.0,557.0,605.0,793.0,573.0,507.0,528.0,0.675531914893617,0.7034574468085106,0.0,4
1,2,2,1,0.4394969869215134,1,2.0,379021.0,22.0,10.0,0,27.0,235497.0,1.0,955.0,1341.0,2084.0,1330.0,482.0,1250.0,0.1691768826619964,0.4381786339754816,0.0,22
64,6,6,2,0.8008916080460918,1,2.0,351744.0,13.0,5.0,0,17.0,526298.0,3.0,56.0,263.0,278.0,251.0,56.0,258.0,0.1862745098039215,0.8464052287581699,0.0,127
0,4,2,1,0.5870510638717047,1,33.0,15490531.0,130.0,40.0,0,99.0,593342.75,2.0,7.0,1401.0,1405.0,1250.0,7.0,1214.0,0.0021310602024507,0.3236547682472029,0.0,123
20,5,2,1,0.9288171499809038,1,4.0,334111.0,14.0,3.0,0,119.0,87425.8,3.0,572.0,1146.0,1587.0,1090.0,553.0,1052.0,0.1572969903463941,0.2989778534923339,0.0,29
15,6,5,1,0.7824011188553341,1,5.0,166723.0,16.0,7.0,0,56.0,239548.5,2.0,218.0,983.0,1082.0,983.0,185.0,951.0,0.1296167247386759,0.6634146341463415,0.0,171
90,8,5,1,0.7398133392756949,1,4.0,430884.0,30.0,10.0,0,22.0,327833.0,2.0,53.0,774.0,797.0,774.0,52.0,740.0,0.0158256195879367,0.2212600776351149,0.0,226
11,3,2,1,0.162066211472404,1,25.0,9401110.0,151.0,24.0,0,22.0,3944235.0,2.0,252.0,257.0,459.0,200.0,190.0,178.0,0.3110749185667752,0.2915309446254072,0.0,253
0,1,1,1,0.0,1,4.0,241877.0,23.0,3.0,0,30.0,1112709.0,2.0,34.0,1603.0,1629.0,1291.0,28.0,1359.0,0.0053793359302541,0.2522723056946763,1.0,2
1,1,1,1,0.0,1,3.0,19104.0,18.0,8.0,0,23.0,74087.0,2.0,40.0,422.0,449.0,422.0,30.0,416.0,0.0352673492605233,0.4744027303754266,0.0,3
0,1,1,1,0.0,1,3.0,6597864.0,16.0,6.0,0,13.0,1435417.0,3.0,205.0,457.0,457.0,425.0,184.0,233.0,0.1400454201362604,0.1771385314155942,0.0,2
40,10,6,1,0.9127064565591352,1,2.0,122677.0,10.0,3.0,0,99.0,213255.2,2.0,55.0,2009.0,2050.0,1534.0,45.0,1804.0,0.0071141354778843,0.2791524899474172,0.0,87
0,3,3,1,0.5923336598058195,1,8.0,858523.0,41.0,11.0,0,17.0,346452.3333333333,3.0,25.0,398.0,400.0,396.0,20.0,299.0,0.0636363636363636,0.9090909090909092,1.0,635
124,4,3,1,0.7322560543252973,1,2.0,-18482697.0,8.0,2.0,0,9.0,1569502.0,2.0,14.0,373.0,383.0,373.0,11.0,344.0,0.025531914893617,0.7340425531914894,0.0,136
11,1,1,1,0.0,1,2.0,67615.0,11.0,4.0,0,7.0,227050.0,2.0,238.0,556.0,600.0,476.0,178.0,360.0,0.304421768707483,0.6139455782312925,0.0,65
0,6,6,1,0.9174344285958388,1,7.0,-13768586.0,58.0,21.0,0,29.0,3326354.833333333,3.0,0.0,571.0,571.0,563.0,0.0,513.0,0.0015360983102918,0.7895545314900153,0.0,38
0,3,3,1,0.6551668992678749,1,5.0,1073783.0,31.0,9.0,0,45.0,188796.0,4.0,157.0,3286.0,3366.0,2888.0,3.0,2317.0,0.0007742934572202,0.448703058459156,0.0,100
176,17,12,1,0.7945115241775574,1,19.0,-12646883.0,116.0,43.0,0,27.0,159991.76470588235,2.0,49.0,192.0,228.0,192.0,39.0,171.0,0.0668896321070234,0.2876254180602006,0.0,613
26,6,3,1,0.8321667245519327,1,4.0,994566.0,31.0,12.0,0,80.0,187102.3333333333,5.0,256.0,2484.0,2644.0,2053.0,240.0,1990.0,0.03564561455406,0.2944830646354089,0.0,50
5,2,2,1,0.710676853856123,1,3.0,160556.0,19.0,9.0,0,14.0,2018121.5,2.0,1188.0,1000.0,1217.0,1000.0,1057.0,924.0,0.4677276746242264,0.4089301503094606,0.0,36
1,3,2,1,0.99473723787795,1,2.0,1199555.0,8.0,3.0,0,27.0,1383720.0,2.0,56.0,740.0,767.0,740.0,48.0,706.0,0.0148080991236022,0.2136597159262617,0.0,13
90,2,1,1,0.9982545693874832,1,5.0,1951231.0,57.0,15.0,0,19.0,641605.0,3.0,1737.0,1456.0,2863.0,1336.0,855.0,1435.0,0.1169239174976096,0.1961480672039338,1.0,122
13,3,3,1,0.8142554996197252,1,3.0,566917.0,29.0,10.0,0,58.0,17345.666666666668,4.0,767.0,1101.0,1601.0,1076.0,615.0,920.0,0.1914232442510876,0.2862026103169671,0.0,25
6,4,3,1,0.7689550793536224,1,2.0,81458.0,15.0,2.0,1,7.0,17531.0,1.0,741.0,741.0,741.0,740.0,261.0,261.0,0.6752577319587629,0.6752577319587629,0.0,34
84,37,7,2,0.8448217325910861,1,14.0,1178265.0,203.0,22.0,0,23.0,564187.2564102564,2.0,256.0,656.0,789.0,528.0,189.0,305.0,0.2429667519181585,0.391304347826087,0.0,259
